ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Estimated_Shipping_Cost,Recommended_Carrier
3631,3,2,4,5,194,2,1,1,3,4724,1,244.70000000000002,Local Truck
3632,4,2,3,4,172,3,1,0,4,4337,0,224.85000000000002,Local Truck
3633,0,2,3,1,205,2,2,0,2,5322,0,275.1,Local Truck
3634,1,2,3,1,191,5,1,0,9,5196,1,265.3,Local Truck
3635,2,2,3,3,225,4,1,1,10,5690,0,289.5,Local Truck
3636,4,2,5,5,152,6,2,1,2,4915,1,254.75,Local Truck
3637,3,2,5,3,249,3,2,1,10,5001,1,255.05,Local Truck
3638,4,2,5,5,136,3,1,1,4,4218,1,218.9,Local Truck
3639,0,2,3,5,146,5,0,0,7,4538,0,233.4,Local Truck
3640,1,2,5,2,259,2,2,1,1,4607,0,239.85000000000002,Local Truck
3641,2,2,3,2,159,3,2,1,4,5577,1,286.85,Local Truck
3642,4,2,5,1,162,3,2,1,5,4064,1,210.70000000000002,Local Truck
3643,3,2,4,4,205,4,1,0,6,5064,0,260.20000000000005,Local Truck
3644,4,2,5,5,155,3,2,0,6,4109,1,212.45000000000002,Local Truck
3645,0,2,4,5,171,4,2,0,4,4151,0,215.55,Local Truck
3646,1,2,3,1,244,3,2,0,1,5695,1,294.25,Local Truck
3647,2,2,5,5,135,3,2,1,2,5849,1,301.45,Local Truck
3648,4,2,4,2,147,3,1,0,5,5174,0,266.2,Local Truck
3649,3,2,3,2,245,2,1,0,4,4514,1,233.70000000000002,Local Truck
3650,4,2,5,4,266,6,1,0,5,5481,0,281.55,Local Truck
3651,0,2,3,5,165,3,1,1,3,5409,0,278.95,Local Truck
3652,1,2,4,3,226,3,2,1,1,5433,1,281.15000000000003,Local Truck
3653,2,2,5,4,185,3,2,0,1,4925,0,255.75,Local Truck
3654,4,2,5,3,267,3,1,1,9,5258,1,268.40000000000003,Local Truck
3655,3,2,5,3,169,3,1,0,9,4289,1,219.95000000000002,Local Truck
3656,4,2,4,1,191,3,0,0,6,5335,1,273.75,Local Truck
3657,0,2,3,1,187,3,2,1,2,5154,1,266.7,Local Truck
3658,1,2,3,2,265,6,1,1,9,5936,0,302.3,Local Truck
3659,2,2,3,2,243,3,2,0,8,4093,0,210.65,Local Truck
3660,4,2,6,3,166,3,1,0,2,5559,0,286.95,Local Truck
3661,3,2,5,3,249,2,2,1,3,4440,0,230.5,Local Truck
3662,4,2,4,1,271,2,1,0,1,4866,0,252.8,Local Truck
3663,0,2,4,3,272,2,2,0,5,4681,1,241.55,Local Truck
3664,1,2,4,3,226,2,1,0,8,4526,0,232.3,Local Truck
3665,2,2,3,3,250,5,2,1,8,5762,1,294.1,Local Truck
3666,4,2,2,5,135,6,2,0,9,5777,1,294.35,Local Truck
3667,3,2,4,4,274,3,0,0,3,4202,1,218.60000000000002,Local Truck
3668,4,2,4,4,184,3,2,0,2,4124,1,215.20000000000002,Local Truck
3669,0,2,2,1,139,2,2,0,2,4520,1,235.0,Local Truck
3670,1,2,3,3,198,2,1,1,8,4620,1,237.0,Local Truck
3671,2,2,4,2,168,2,2,1,1,5154,0,267.2,Local Truck
3672,4,2,4,4,245,4,2,1,4,5203,1,268.15000000000003,Local Truck
3673,3,1,4,1,251,3,1,0,4,4374,1,226.70000000000002,Maersk
3674,4,1,4,1,153,2,2,1,9,4359,0,223.45000000000002,Maersk
3675,0,1,5,1,142,4,2,0,2,4735,1,245.75,Maersk
3676,1,1,4,5,148,3,1,1,5,4913,0,253.15,Maersk
3677,2,1,4,2,273,5,1,0,1,5012,0,260.1,Maersk
3678,4,1,3,1,180,6,1,1,5,4802,1,247.60000000000002,Maersk
3679,3,1,3,3,158,3,1,0,2,5205,1,269.25,Maersk
3680,4,1,4,3,240,2,2,0,2,5588,0,288.40000000000003,Maersk
3681,0,1,4,1,174,3,1,1,7,4813,1,247.15,Maersk
3682,1,1,4,2,186,3,1,1,6,4524,0,233.20000000000002,Maersk
3683,2,1,5,5,174,3,0,0,9,5969,1,303.95,Maersk
3684,4,1,4,1,260,4,1,1,10,4072,1,208.60000000000002,Maersk
3685,3,1,4,3,258,2,1,0,2,4308,0,224.4,Maersk
3686,4,1,4,2,262,2,2,1,3,4090,1,213.0,Maersk
3687,0,1,4,2,197,3,1,1,4,5800,0,298.0,Maersk
3688,1,1,4,1,238,3,1,1,4,5449,1,280.45,Maersk
3689,2,1,3,3,168,2,1,0,9,4608,0,235.9,Maersk
3690,4,1,4,3,266,3,1,1,9,5621,1,286.55,Maersk
3691,3,1,4,4,251,3,0,0,5,5460,0,280.5,Maersk
3692,4,1,3,5,272,2,1,1,3,5638,1,290.40000000000003,Maersk
3693,0,1,5,3,203,2,2,1,4,4311,1,223.55,Maersk
3694,1,1,5,5,168,3,1,1,6,4096,0,211.8,Maersk
3695,2,0,3,1,138,3,2,0,7,5534,0,323.2,FedEx
3696,4,0,3,1,129,3,2,1,9,5296,1,310.3,FedEx
3697,3,0,4,4,178,6,1,0,9,5279,1,309.45,FedEx
3698,4,0,5,1,211,2,2,1,1,5913,1,345.15000000000003,FedEx
3699,0,0,3,5,169,3,0,0,5,5750,0,335.0,FedEx
3700,1,0,3,2,267,3,1,1,8,5922,0,342.1,FedEx
3701,2,0,3,4,183,3,1,0,1,5959,1,347.45,FedEx
3702,4,0,3,1,194,2,1,1,8,4335,1,262.75,FedEx
3703,3,0,5,3,151,2,1,1,8,4749,0,283.45000000000005,FedEx
3704,4,0,6,3,225,4,1,1,5,4184,1,256.70000000000005,FedEx
3705,0,0,5,2,184,4,1,1,6,4155,1,254.75,FedEx
3706,1,0,3,2,269,2,2,0,1,4978,0,298.4,FedEx
3707,2,0,3,2,274,2,2,1,5,5161,0,305.55,FedEx
3708,4,0,5,4,142,2,0,1,7,5341,0,313.55,FedEx
3709,3,0,4,1,140,4,1,1,6,5067,0,300.35,FedEx
3710,4,0,4,1,219,5,2,1,5,5253,0,310.15000000000003,FedEx
3711,0,0,2,3,237,3,2,1,2,5331,0,315.55,FedEx
3712,1,0,3,5,140,5,1,1,7,4370,1,265.0,FedEx
3713,2,0,5,5,105,5,1,0,10,5418,1,315.90000000000003,FedEx
3714,4,0,3,1,192,2,1,1,6,4056,0,249.8,FedEx
3715,3,0,3,4,154,3,1,0,2,4990,1,298.5,FedEx
3716,4,0,5,5,165,2,1,1,3,4005,1,248.75,FedEx
3717,0,2,5,1,197,4,1,0,2,5594,1,288.7,Local Truck
3718,1,2,3,5,274,3,1,0,3,5156,0,266.3,Local Truck
3719,2,2,3,5,193,3,0,0,10,5991,1,304.55,Local Truck
3720,4,2,3,1,252,4,0,1,4,4303,0,223.15,Local Truck
3721,3,2,4,5,224,2,1,1,6,4994,0,256.70000000000005,Local Truck
3722,4,2,5,2,230,4,1,0,4,4782,1,247.10000000000002,Local Truck
3723,0,2,4,2,174,3,2,0,10,4318,0,220.9,Local Truck
3724,1,2,3,2,226,3,2,1,3,4940,1,255.5,Local Truck
3725,2,2,5,1,245,3,2,1,9,5690,0,290.0,Local Truck
3726,4,2,5,1,206,5,2,1,2,5766,0,297.3,Local Truck
3727,3,2,3,5,241,3,1,1,2,4976,1,257.8,Local Truck
3728,4,2,3,4,148,4,0,0,1,4249,0,221.95000000000002,Local Truck
3729,0,2,5,2,181,3,1,1,7,5875,0,300.25,Local Truck
3730,1,2,4,3,146,3,1,0,8,5673,1,289.65000000000003,Local Truck
3731,2,2,3,3,115,6,0,0,6,5636,0,288.8,Local Truck
3732,4,2,4,5,201,3,1,0,10,4530,1,231.5,Local Truck
3733,3,2,5,5,273,4,1,1,1,5225,1,270.75,Local Truck
3734,4,2,5,5,228,5,1,0,6,4506,0,232.3,Local Truck
3735,0,2,4,5,185,3,1,0,2,4336,1,225.8,Local Truck
3736,1,2,6,1,170,3,1,0,10,4858,0,247.9,Local Truck
3737,2,2,4,4,156,2,1,1,7,5017,0,257.35,Local Truck
3738,4,2,4,4,159,3,2,1,3,5545,0,285.75,Local Truck
3739,3,2,5,4,263,2,0,0,8,4914,0,251.70000000000002,Local Truck
3740,4,2,3,5,159,3,2,0,1,4314,1,225.20000000000002,Local Truck
3741,0,2,5,2,241,3,1,0,10,4244,1,217.20000000000002,Local Truck
3742,1,2,5,1,167,3,2,1,3,4267,1,221.85000000000002,Local Truck
3743,2,2,4,5,231,3,1,1,4,5089,1,262.45000000000005,Local Truck
3744,4,2,4,2,233,2,1,0,5,4817,0,248.35000000000002,Local Truck
3745,3,2,6,4,256,4,0,1,2,5021,0,260.05,Local Truck
3746,4,2,3,1,205,4,0,0,3,4426,0,229.8,Local Truck
3747,0,2,2,2,180,2,0,1,1,4407,0,229.85000000000002,Local Truck
3748,1,2,2,3,187,2,2,0,10,5957,0,302.85,Local Truck
3749,2,2,3,4,250,2,2,1,1,4922,1,255.60000000000002,Local Truck
3750,4,2,4,4,273,2,1,1,9,5151,0,263.05,Local Truck
3751,3,2,3,5,224,2,1,0,10,4445,0,227.25,Local Truck
3752,4,2,3,2,195,2,2,1,8,4365,0,224.25,Local Truck
3753,0,2,4,2,148,2,1,1,9,4334,0,222.20000000000002,Local Truck
3754,1,2,3,4,181,2,2,0,4,4629,0,239.45000000000002,Local Truck
3755,2,2,5,1,111,4,0,0,2,5978,1,307.90000000000003,Local Truck
3756,4,2,3,2,181,3,2,0,9,4163,0,213.65,Local Truck
3757,3,2,3,2,108,4,1,0,5,4787,0,246.85000000000002,Local Truck
3758,4,2,4,5,188,5,1,0,1,5999,1,309.45,Local Truck
3759,0,2,6,3,231,4,1,0,7,4553,1,234.15,Local Truck
3760,1,2,2,3,230,3,1,0,4,5127,0,264.35,Local Truck
3761,2,2,4,3,197,2,1,1,7,5449,0,278.95,Local Truck
3762,4,2,3,1,252,3,0,0,6,5101,0,262.05,Local Truck
3763,3,2,6,4,237,5,2,0,2,5437,1,280.85,Local Truck
3764,4,2,4,4,182,3,2,0,8,5453,1,278.65000000000003,Local Truck
3765,0,2,5,4,241,3,0,1,6,4157,0,214.85000000000002,Local Truck
3766,1,2,4,4,247,2,2,0,6,5833,1,298.65000000000003,Local Truck
3767,2,2,5,2,156,4,1,1,8,5014,0,256.70000000000005,Local Truck
3768,4,2,5,4,189,3,1,1,7,4741,1,243.55,Local Truck
3769,3,2,4,1,240,4,1,1,9,4471,1,229.05,Local Truck
3770,4,2,3,1,196,3,2,1,8,4516,0,231.8,Local Truck
3771,0,2,3,5,157,3,1,1,7,5100,0,261.5,Local Truck
3772,1,2,2,2,203,4,2,1,10,5764,0,293.2,Local Truck
3773,2,2,3,5,156,8,2,0,9,4733,1,242.15,Local Truck
3774,4,2,3,3,172,6,2,0,5,5366,1,275.8,Local Truck
3775,3,2,4,2,204,2,1,0,1,4533,0,236.15,Local Truck
3776,4,2,4,2,283,7,0,0,9,5252,1,268.1,Local Truck
3777,0,2,4,4,257,10,2,1,4,4710,0,243.5,Local Truck
3778,1,2,2,4,147,2,2,1,3,5136,1,265.3,Local Truck
3779,2,2,4,2,229,3,1,0,6,5691,1,291.55,Local Truck
3780,4,2,2,1,111,2,1,0,1,4296,1,224.3,Local Truck
3781,3,2,3,3,231,2,0,0,8,5021,0,257.05,Local Truck
3782,4,2,4,1,197,3,1,0,6,5032,0,258.6,Local Truck
3783,0,2,4,1,157,2,2,0,5,5647,0,289.85,Local Truck
3784,1,2,3,3,201,10,0,1,10,5281,0,269.05,Local Truck
3785,2,2,4,3,247,10,0,1,10,5644,0,287.2,Local Truck
3786,4,2,5,5,184,3,1,0,5,5045,0,259.75,Local Truck
3787,3,2,3,2,144,10,0,0,3,5000,0,258.5,Local Truck
3788,4,2,3,4,245,4,1,1,9,4139,0,212.45000000000002,Local Truck
3789,0,2,3,3,163,3,1,1,5,5638,0,289.40000000000003,Local Truck
3790,1,2,3,1,154,10,2,0,3,4524,0,234.70000000000002,Local Truck
3791,2,2,4,2,245,2,1,1,8,5871,1,299.55,Local Truck
3792,4,2,3,3,268,10,2,1,2,5626,1,290.3,Local Truck
3793,3,2,4,1,180,3,1,0,1,5677,0,293.35,Local Truck
3794,4,2,2,2,230,3,1,0,7,4889,0,250.95000000000002,Local Truck
3795,0,2,4,1,197,2,1,0,2,5685,0,293.25,Local Truck
3796,1,2,3,5,252,3,0,0,4,4248,0,220.4,Local Truck
3797,2,2,6,4,237,5,2,0,10,5434,0,276.7,Local Truck
3798,4,2,4,2,182,3,2,1,7,4710,1,242.0,Local Truck
3799,3,2,5,1,241,3,0,1,8,5306,1,271.3,Local Truck
3800,4,2,4,3,247,2,2,0,3,4862,1,251.60000000000002,Local Truck
3801,0,2,5,4,156,4,1,1,1,5533,1,286.15000000000003,Local Truck
3802,1,2,5,2,189,3,1,0,1,5965,0,307.75,Local Truck
3803,2,2,4,1,240,4,1,0,7,5905,1,301.75,Local Truck
3804,4,2,3,4,196,3,2,1,8,5204,0,266.2,Local Truck
3805,3,2,3,3,157,3,1,1,9,5807,1,295.85,Local Truck
3806,4,2,2,1,203,4,2,0,4,4145,0,215.25,Local Truck
3807,0,2,3,2,156,8,2,1,6,5637,1,288.85,Local Truck
3808,1,2,3,4,172,6,2,0,1,4618,0,240.4,Local Truck
3809,2,2,4,1,204,2,1,1,7,5795,0,296.25,Local Truck
3810,4,1,4,3,283,7,0,0,1,4216,1,220.3,Maersk
3811,3,1,4,3,257,10,2,0,3,5881,1,302.55,Maersk
3812,4,1,2,5,147,2,2,0,8,5499,0,280.95,Maersk
3813,0,1,4,3,229,3,1,1,5,5225,1,268.75,Maersk
3814,1,1,2,5,111,2,1,1,4,4473,1,231.65,Maersk
3815,2,1,3,4,231,2,0,0,6,4452,0,229.60000000000002,Maersk
3816,4,1,4,2,197,3,1,1,2,4113,1,214.65,Maersk
3817,3,1,4,4,157,2,2,1,8,5398,0,275.90000000000003,Maersk
3818,4,1,3,4,201,10,0,0,7,4699,0,241.45000000000002,Maersk
3819,0,1,4,3,247,10,0,1,10,5882,0,299.1,Maersk
3820,1,1,5,5,184,3,1,0,2,5800,0,299.0,Maersk
3821,2,1,3,4,144,10,0,1,8,4440,0,228.0,Maersk
3822,4,1,3,4,245,4,1,1,4,5186,1,267.3,Maersk
3823,3,1,3,5,163,3,1,1,5,4570,0,236.0,Maersk
3824,4,1,3,3,154,10,2,0,1,5235,1,271.25,Maersk
3825,0,1,4,2,245,2,1,1,1,5978,0,308.40000000000003,Maersk
3826,1,1,3,2,268,10,2,1,9,4483,0,229.65,Maersk
3827,2,1,4,3,180,3,1,1,7,5718,0,292.40000000000003,Maersk
3828,4,1,3,3,182,4,1,1,10,1690,1,89.5,Maersk
3829,3,1,4,2,164,2,1,0,7,1116,0,62.30000000000001,Maersk
3830,4,1,6,4,136,3,1,1,2,1187,0,68.35,Maersk
3831,0,1,6,2,290,5,2,1,8,1512,1,81.60000000000001,Maersk
3832,1,0,6,1,134,3,2,1,10,1278,1,108.9,FedEx
3833,2,0,4,1,215,3,1,0,2,5563,1,327.15000000000003,FedEx
3834,4,0,4,4,213,4,1,1,2,5857,1,341.85,FedEx
3835,3,0,5,2,132,3,2,0,4,4475,1,271.75,FedEx
3836,4,0,3,5,220,4,1,1,2,4313,0,264.65,FedEx
3837,0,0,3,4,215,2,1,0,8,5683,0,330.15000000000003,FedEx
3838,1,0,6,5,212,2,1,0,5,4804,1,287.70000000000005,FedEx
3839,2,0,4,1,190,4,2,0,5,5570,1,326.0,FedEx
3840,4,0,5,2,171,3,1,1,3,4749,1,285.95000000000005,FedEx
3841,3,0,4,2,153,2,2,0,4,4069,1,251.45000000000002,FedEx
3842,4,0,3,1,164,3,2,1,2,5488,0,323.40000000000003,FedEx
3843,0,0,5,4,172,2,1,1,5,4554,1,275.20000000000005,FedEx
3844,1,0,3,1,199,6,2,0,7,4805,0,286.75,FedEx
3845,2,0,3,2,163,3,2,1,6,4323,0,263.15,FedEx
3846,4,0,5,2,263,3,1,1,9,4699,1,280.45000000000005,FedEx
3847,3,0,3,4,156,3,2,1,7,4636,0,278.3,FedEx
3848,4,0,4,3,206,4,1,1,1,4596,1,279.3,FedEx
3849,0,0,3,4,224,2,1,1,8,4162,0,254.10000000000002,FedEx
3850,1,0,3,3,221,2,2,0,5,4205,1,257.75,FedEx
3851,2,0,4,3,221,4,1,0,1,4865,0,292.75,FedEx
3852,4,0,2,3,263,3,2,0,10,4779,0,283.95000000000005,FedEx
3853,3,0,6,4,148,4,1,0,10,5088,0,299.4,FedEx
3854,4,2,3,3,232,3,1,0,9,5016,1,256.3,Local Truck
3855,0,2,3,1,139,3,2,0,3,5847,1,300.85,Local Truck
3856,1,2,3,3,185,4,1,0,6,4015,0,207.75,Local Truck
3857,2,2,3,2,183,3,2,1,9,4282,0,219.60000000000002,Local Truck
3858,4,2,5,1,245,2,2,0,2,4882,1,253.10000000000002,Local Truck
3859,3,2,3,3,159,4,2,1,9,4214,0,216.20000000000002,Local Truck
3860,4,2,5,2,249,3,2,1,6,5212,0,267.6,Local Truck
3861,0,2,4,5,233,2,2,1,10,5865,1,298.25,Local Truck
3862,1,2,4,5,226,2,0,1,2,5881,1,303.05,Local Truck
3863,2,2,5,1,152,3,2,0,6,4735,0,243.75,Local Truck
3864,4,2,2,4,143,6,2,0,1,5514,0,285.2,Local Truck
3865,3,2,6,2,218,6,2,1,1,4558,1,237.4,Local Truck
3866,4,2,3,4,209,3,2,1,2,4976,0,257.8,Local Truck
3867,0,2,2,2,157,2,2,1,9,5875,0,299.25,Local Truck
3868,1,2,4,3,218,2,2,1,6,4414,1,227.70000000000002,Local Truck
3869,2,2,4,3,235,3,0,0,10,4172,0,213.60000000000002,Local Truck
3870,4,2,5,5,253,2,2,0,2,4364,0,227.20000000000002,Local Truck
3871,3,2,3,2,211,3,0,1,7,4145,1,213.75,Local Truck
3872,4,2,4,2,265,4,2,1,3,4283,1,222.65,Local Truck
3873,0,2,4,2,201,3,2,1,7,5967,1,304.85,Local Truck
3874,1,2,4,5,216,3,2,1,1,5167,1,267.85,Local Truck
3875,2,2,2,5,176,3,1,0,4,5463,0,281.15000000000003,Local Truck
3876,4,2,4,5,155,3,2,1,8,4924,0,252.20000000000005,Local Truck
3877,3,2,4,4,266,2,1,0,2,4290,0,223.5,Local Truck
3878,4,2,4,3,250,6,2,1,7,5115,1,262.25,Local Truck
3879,0,2,5,2,205,4,1,1,6,5486,0,281.3,Local Truck
3880,1,2,5,2,175,3,1,1,1,4019,0,210.45000000000002,Local Truck
3881,2,2,3,2,260,4,0,0,3,4423,0,229.65,Local Truck
3882,4,2,3,2,157,3,0,0,1,5398,0,279.40000000000003,Local Truck
3883,3,2,5,3,282,3,2,1,5,4644,1,239.70000000000002,Local Truck
3884,4,2,3,4,238,3,2,0,8,5337,1,272.85,Local Truck
3885,0,2,3,4,187,2,2,1,4,5139,1,264.95,Local Truck
3886,1,2,3,3,104,5,1,0,5,4643,0,239.65,Local Truck
3887,2,2,5,4,230,3,1,1,1,4727,0,245.85000000000002,Local Truck
3888,4,2,4,3,174,2,1,1,10,5554,0,282.7,Local Truck
3889,3,2,5,3,237,2,2,1,3,5113,0,264.15,Local Truck
3890,4,2,3,1,202,2,2,0,7,4506,1,231.8,Local Truck
3891,0,2,3,1,204,3,2,1,4,5900,1,303.0,Local Truck
3892,1,2,3,4,243,2,0,1,7,4024,0,207.70000000000002,Local Truck
3893,2,2,4,1,165,2,2,0,5,5014,1,258.20000000000005,Local Truck
3894,4,2,2,4,169,4,1,0,3,4968,1,256.9,Local Truck
3895,3,2,2,3,197,3,1,0,7,4632,0,238.10000000000002,Local Truck
3896,4,2,5,5,263,2,2,1,8,4350,0,223.5,Local Truck
3897,0,2,4,1,247,2,1,1,3,4113,0,214.15,Local Truck
3898,1,2,4,4,207,3,1,1,9,4314,0,221.20000000000002,Local Truck
3899,2,2,4,4,155,2,2,0,9,4932,1,252.10000000000002,Local Truck
3900,4,2,4,5,174,2,1,1,10,5764,0,293.2,Local Truck
3901,3,2,3,2,220,3,2,1,8,4148,0,213.4,Local Truck
3902,4,2,5,5,192,3,2,1,5,4942,1,254.60000000000002,Local Truck
3903,0,2,5,3,231,3,2,0,2,4735,0,245.75,Local Truck
3904,1,2,4,1,237,3,1,0,10,5381,0,274.05,Local Truck
3905,2,2,4,1,187,3,2,1,8,5872,0,299.6,Local Truck
3906,4,2,5,4,141,4,0,0,5,5444,1,279.7,Local Truck
3907,3,2,4,4,272,5,1,0,3,5243,0,270.65000000000003,Local Truck
3908,4,2,3,1,229,3,1,1,5,4971,1,256.05,Local Truck
3909,0,2,4,2,173,2,2,1,9,4307,0,220.85000000000002,Local Truck
3910,1,2,2,1,271,2,1,1,7,5875,0,300.25,Local Truck
3911,2,2,4,5,246,3,2,0,7,4956,0,254.3,Local Truck
3912,4,2,4,3,104,4,2,1,3,4548,0,235.9,Local Truck
3913,3,2,4,4,121,5,1,0,8,4233,1,217.65,Local Truck
3914,4,2,3,3,212,3,2,0,10,5935,0,301.75,Local Truck
3915,0,2,3,1,139,5,2,0,5,4572,0,236.10000000000002,Local Truck
3916,1,2,3,4,250,3,1,1,10,5688,0,289.40000000000003,Local Truck
3917,2,2,4,4,272,2,1,1,10,4826,1,246.3,Local Truck
3918,4,2,6,1,160,5,2,1,8,5982,0,305.1,Local Truck
3919,3,2,5,1,170,4,1,0,4,4855,1,250.75,Local Truck
3920,4,2,4,1,260,2,1,0,1,5001,1,259.55,Local Truck
3921,0,2,2,1,168,3,1,0,7,4008,0,206.9,Local Truck
3922,1,2,4,2,261,2,2,1,7,5764,0,294.7,Local Truck
3923,2,2,5,4,117,3,2,0,4,5332,0,274.6,Local Truck
3924,4,2,4,2,151,4,2,0,5,5469,0,280.95,Local Truck
3925,3,2,5,1,181,2,2,0,4,5578,1,286.90000000000003,Local Truck
3926,4,2,6,1,251,4,1,1,2,5656,0,291.8,Local Truck
3927,0,2,2,3,178,3,2,0,8,4451,1,228.55,Local Truck
3928,1,2,3,1,227,3,1,1,10,4305,1,220.25,Local Truck
3929,2,2,4,3,206,4,2,1,1,4812,1,250.10000000000002,Local Truck
3930,4,2,4,4,181,4,1,1,4,5767,0,296.35,Local Truck
3931,3,2,4,5,117,5,2,0,1,4378,0,228.4,Local Truck
3932,4,2,2,4,187,6,2,0,9,4388,0,224.9,Local Truck
3933,0,2,5,3,219,4,2,1,5,4096,0,212.3,Local Truck
3934,1,2,6,3,280,3,1,1,7,4620,1,237.5,Local Truck
3935,2,2,6,5,178,3,1,0,5,4096,0,212.3,Local Truck
3936,4,2,3,1,139,2,2,1,3,4226,0,219.8,Local Truck
3937,3,2,3,5,137,2,1,0,6,5709,1,292.45,Local Truck
3938,4,2,5,3,248,2,1,0,6,5863,1,300.15000000000003,Local Truck
3939,0,2,3,5,259,3,1,0,10,5978,0,303.90000000000003,Local Truck
3940,1,2,4,5,139,3,2,1,5,5126,0,263.8,Local Truck
3941,2,2,3,5,267,2,2,1,4,4703,0,243.15,Local Truck
3942,4,2,3,5,271,4,2,1,1,5852,1,302.1,Local Truck
3943,3,2,5,1,181,4,2,0,4,5505,0,283.25,Local Truck
3944,4,2,4,5,222,2,2,1,2,4425,0,230.25,Local Truck
3945,0,2,3,5,159,2,2,1,6,5804,0,297.2,Local Truck
3946,1,2,3,4,238,2,2,1,3,4930,0,255.0,Local Truck
3947,2,1,5,3,256,6,2,0,5,5614,1,288.2,Maersk
3948,4,1,4,2,202,3,1,1,9,4955,0,253.25,Maersk
3949,3,1,4,1,258,3,2,1,2,4188,0,218.4,Maersk
3950,4,1,4,5,174,3,2,0,8,5576,0,284.8,Maersk
3951,0,1,4,3,270,2,1,1,7,5814,0,297.2,Maersk
3952,1,1,4,1,215,3,1,1,9,4551,0,233.05,Maersk
3953,2,1,3,1,254,4,2,1,9,4571,0,234.05,Maersk
3954,4,1,6,4,253,2,1,0,9,5972,0,304.1,Maersk
3955,3,1,3,2,269,4,2,1,1,5797,0,299.35,Maersk
3956,4,1,4,1,224,5,1,0,7,5738,0,293.40000000000003,Maersk
3957,0,1,3,1,157,3,2,1,1,4391,0,229.05,Maersk
3958,1,1,3,3,250,3,1,0,5,4625,0,238.75,Maersk
3959,2,1,6,1,132,4,2,1,5,5235,1,269.25,Maersk
3960,4,1,5,2,256,3,2,1,6,5604,1,287.2,Maersk
3961,3,1,4,2,237,3,1,1,1,5114,0,265.20000000000005,Maersk
3962,4,1,5,1,199,2,2,1,7,4660,1,239.5,Maersk
3963,0,1,3,4,186,3,2,1,7,4536,0,233.3,Maersk
3964,1,1,4,5,213,3,2,0,7,4114,0,212.20000000000002,Maersk
3965,2,1,3,1,260,2,2,0,6,4332,0,223.60000000000002,Maersk
3966,4,1,6,1,247,3,1,1,1,4637,1,241.35000000000002,Maersk
3967,3,1,4,3,178,2,2,0,9,4322,1,221.60000000000002,Maersk
3968,4,1,3,1,135,2,1,1,7,5682,0,290.6,Maersk
3969,0,0,3,3,234,3,2,0,3,4187,1,257.85,FedEx
3970,1,0,4,5,214,3,0,0,1,4004,0,249.70000000000002,FedEx
3971,2,0,4,1,174,3,1,0,8,5549,0,323.45,FedEx
3972,4,0,5,5,262,2,2,1,8,4283,0,260.15,FedEx
3973,3,0,4,1,180,3,0,0,5,4346,0,264.8,FedEx
3974,4,0,5,2,165,2,2,0,6,4819,1,287.95000000000005,FedEx
3975,0,0,4,1,150,3,1,0,10,4470,0,268.5,FedEx
3976,1,0,5,4,227,2,1,0,9,5706,1,330.8,FedEx
3977,2,0,5,1,220,3,2,1,8,5727,1,332.35,FedEx
3978,4,0,5,5,255,2,2,1,1,4604,1,279.70000000000005,FedEx
3979,3,0,3,2,202,2,2,1,5,5135,1,304.25,FedEx
3980,4,0,4,4,261,3,2,1,2,4140,0,256.0,FedEx
3981,0,0,5,3,244,2,1,1,5,4713,0,283.15,FedEx
3982,1,0,4,2,173,3,2,0,1,5128,0,305.90000000000003,FedEx
3983,2,0,3,2,224,3,2,1,1,5343,1,316.65000000000003,FedEx
3984,4,0,4,4,263,2,2,1,2,5797,1,338.85,FedEx
3985,3,0,5,1,160,5,1,0,1,4672,0,283.1,FedEx
3986,4,0,6,2,106,5,1,1,9,4038,1,247.4,FedEx
3987,0,0,3,2,227,2,2,1,9,4659,0,278.45000000000005,FedEx
3988,1,0,3,5,257,2,1,1,2,5251,1,311.55,FedEx
3989,2,0,3,1,155,3,2,0,6,5113,1,302.65,FedEx
3990,4,0,3,4,212,3,1,0,8,5214,0,306.7,FedEx
3991,3,2,6,3,205,3,1,1,10,4996,0,254.8,Local Truck
3992,4,2,3,4,211,3,1,0,6,5890,0,301.5,Local Truck
3993,0,2,5,4,178,5,1,0,9,4729,1,241.95000000000002,Local Truck
3994,1,2,3,3,221,3,0,1,5,4568,1,235.9,Local Truck
3995,2,2,3,3,253,4,1,0,9,4682,1,239.60000000000002,Local Truck
3996,4,2,3,1,185,2,2,1,8,5430,1,277.5,Local Truck
3997,3,2,3,3,160,2,0,1,6,5667,0,290.35,Local Truck
3998,4,2,3,4,173,2,1,1,5,4402,0,227.60000000000002,Local Truck
3999,0,2,3,3,256,3,2,1,8,4070,0,209.5,Local Truck
4000,1,2,3,4,134,3,0,0,6,5680,0,291.0,Local Truck
4001,2,2,4,5,160,6,1,0,4,4684,1,242.20000000000002,Local Truck
4002,4,2,2,3,205,3,1,1,1,5137,0,266.35,Local Truck
4003,3,2,4,1,202,3,1,1,4,4029,0,209.45000000000002,Local Truck
4004,4,2,2,2,158,3,2,0,2,4153,0,216.65,Local Truck
4005,0,2,4,3,233,3,2,1,4,5259,0,270.95,Local Truck
4006,1,2,3,3,163,2,0,0,10,5364,1,273.2,Local Truck
